FILEID,STUSAB,SUMLEV,GEOCOMP,CHARITER,CIFSN,LOGRECNO,REGION,DIVISION,STATE,COUNTY,COUNTYCC,COUNTYSC,COUSUB,COUSUBCC,COUSUBSC,PLACE,PLACECC,PLACESC,TRACT,BLKGRP,BLOCK,IUC,CONCIT,CONCITCC,CONCITSC,AIANHH,AIANHHFP,AIANHHCC,AIHHTLI,AITSCE,AITS,AITSCC,TTRACT,TBLKGRP,ANRC,ANRCCC,CBSA,CBSASC,METDIV,CSA,NECTA,NECTASC,NECTADIV,CNECTA,CBSAPCI,NECTAPCI,UA,UASC,UATYPE,UR,CD,SLDU,SLDL,VTD,VTDI,RESERVE2,ZCTA5,SUBMCD,SUBMCDCC,SDELM,SDSEC,SDUNI,AREALAND,AREAWATR,NAME,FUNCSTAT,GCUNI,POP100,HU100,INTPTLAT,INTPTLON,LSADC,PARTFLAG,RESERVE3,UGA,STATENS,COUNTYNS,COUSUBNS,PLACENS,CONCITNS,AIANHHNS,AITSNS,ANRCNS,SUBMCDNS,CD113,CD114,CD115,SLDU2,SLDU3,SLDU4,SLDL2,SLDL3,SLDL4,AIANHHSC,CSASC,CNECTASC,MEMI,NMEMI,PUMA,RESERVED
PLST,IL,511,0,0,,0000341,2,3,17,031,H1,,,,,,,,530300,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,1308192,0,Census Tract 5303,S,,4273,1631,41.6822154,-87.652399,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000342,2,3,17,031,H1,,,,,,,,530400,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,737695,0,Census Tract 5304 (part),S,,990,347,41.6732119,-87.647943,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000343,2,3,17,031,H1,,,,,,,,530501,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,1296494,0,Census Tract 5305.01,S,,5402,2048,41.6752015,-87.6318903,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000344,2,3,17,031,H1,,,,,,,,530502,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,706251,101712,Census Tract 5305.02,S,,1667,578,41.6677549,-87.6262233,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000345,2,3,17,031,H1,,,,,,,,530503,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,1582189,55799,Census Tract 5305.03,S,,5345,1948,41.6630971,-87.6381114,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000346,2,3,17,031,H1,,,,,,,,530600,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,966241,67959,Census Tract 5306,S,,3207,1304,41.6721328,-87.6200268,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000347,2,3,17,031,H1,,,,,,,,540101,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,3357871,508395,Census Tract 5401.01,S,,3373,1506,41.6523059,-87.6037934,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000348,2,3,17,031,H1,,,,,,,,540102,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,5296530,0,Census Tract 5401.02,S,,3109,1257,41.6644356,-87.6039404,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000349,2,3,17,031,H1,,,,,,,,550100,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,7169002,1154790,Census Tract 5501,S,,6628,2755,41.6582137,-87.5389831,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000350,2,3,17,031,H1,,,,,,,,550200,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,5118067,283388,Census Tract 5502,S,,2798,1107,41.656814,-87.5609329,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000351,2,3,17,031,H1,,,,,,,,730500,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,678558,0,Census Tract 7305 (part),S,,2329,836,41.7115543,-87.6371908,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000352,2,3,17,031,H1,,,,,,,,730600,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,307308,0,Census Tract 7306 (part),S,,1222,527,41.7096211,-87.645023,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000353,2,3,17,031,H1,,,,,,,,730700,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,705503,0,Census Tract 7307 (part),S,,2297,797,41.7041443,-87.6473023,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000354,2,3,17,031,H1,,,,,,,,750100,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,532234,0,Census Tract 7501 (part),S,,1838,702,41.6964013,-87.6467651,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000355,2,3,17,031,H1,,,,,,,,750600,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,473530,0,Census Tract 7506 (part),S,,1113,430,41.6879524,-87.6471931,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000356,2,3,17,031,H1,,,,,,,,821300,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,256611,25794,Census Tract 8213 (part),S,,54,45,41.6536005,-87.6609799,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000357,2,3,17,031,H1,,,,,,,,821401,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,741939,0,Census Tract 8214.01 (part),S,,2968,1247,41.6657484,-87.6570423,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000358,2,3,17,031,H1,,,,,,,,821402,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,1588257,93828,Census Tract 8214.02 (part),S,,3420,1342,41.665051,-87.6507343,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000359,2,3,17,031,H1,,,,,,,,821500,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,4036883,452981,Census Tract 8215 (part),S,,2341,857,41.649434,-87.6335719,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000360,2,3,17,031,H1,,,,,,,,824800,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,1058864,0,Census Tract 8248 (part),S,,1924,583,41.6162768,-87.679928,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000361,2,3,17,031,H1,,,,,,,,824900,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,2450148,0,Census Tract 8249 (part),S,,903,360,41.6086782,-87.6912473,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000362,2,3,17,031,H1,,,,,,,,825200,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,14205,0,Census Tract 8252 (part),S,,0,0,41.5882786,-87.7281613,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000363,2,3,17,031,H1,,,,,,,,825302,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,411063,0,Census Tract 8253.02 (part),S,,132,46,41.5831482,-87.7336361,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000364,2,3,17,031,H1,,,,,,,,825501,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,5890570,0,Census Tract 8255.01 (part),S,,5550,2108,41.5770851,-87.7183487,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000365,2,3,17,031,H1,,,,,,,,825503,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,5084476,36159,Census Tract 8255.03,S,,6608,2526,41.5722206,-87.6840118,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000366,2,3,17,031,H1,,,,,,,,825504,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,2616952,0,Census Tract 8255.04,S,,3734,1343,41.5642378,-87.7054412,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000367,2,3,17,031,H1,,,,,,,,825505,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,3120644,1232,Census Tract 8255.05 (part),S,,5163,1821,41.5657418,-87.7260066,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000368,2,3,17,031,H1,,,,,,,,825600,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,3964439,0,Census Tract 8256 (part),S,,4494,1522,41.5925826,-87.6943848,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000369,2,3,17,031,H1,,,,,,,,825700,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,4834653,222953,Census Tract 8257,S,,4206,1544,41.6374318,-87.5549621,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000370,2,3,17,031,H1,,,,,,,,825801,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,2446860,192553,Census Tract 8258.01,S,,3550,1720,41.6312682,-87.5732663,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000371,2,3,17,031,H1,,,,,,,,825802,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,1497069,0,Census Tract 8258.02,S,,5850,2253,41.6255085,-87.5594697,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000372,2,3,17,031,H1,,,,,,,,825803,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,1745913,0,Census Tract 8258.03,S,,5811,2474,41.6193845,-87.5621273,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000373,2,3,17,031,H1,,,,,,,,825900,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,1612686,0,Census Tract 8259,S,,3374,1255,41.6202454,-87.5399275,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000374,2,3,17,031,H1,,,,,,,,826000,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,1968428,0,Census Tract 8260,S,,3334,1300,41.6205958,-87.5311459,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000375,2,3,17,031,H1,,,,,,,,826100,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,3529987,108623,Census Tract 8261,S,,6414,2534,41.6087823,-87.533497,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000376,2,3,17,031,H1,,,,,,,,826201,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,6037549,22050,Census Tract 8262.01,S,,3596,2094,41.6048938,-87.5642049,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000377,2,3,17,031,H1,,,,,,,,826202,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,2167298,0,Census Tract 8262.02,S,,5873,2243,41.5935608,-87.5341027,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000378,2,3,17,031,H1,,,,,,,,826301,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,2464170,0,Census Tract 8263.01,S,,3956,1489,41.6164821,-87.6059157,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000379,2,3,17,031,H1,,,,,,,,826303,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,1560655,0,Census Tract 8263.03,S,,4162,1434,41.6144774,-87.5910914,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000380,2,3,17,031,H1,,,,,,,,826304,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,1264300,7638,Census Tract 8263.04,S,,3203,1440,41.6181611,-87.5822761,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000381,2,3,17,031,H1,,,,,,,,826401,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,3002565,246111,Census Tract 8264.01,S,,4072,1510,41.6369473,-87.5936024,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000382,2,3,17,031,H1,,,,,,,,826402,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,2020308,0,Census Tract 8264.02,S,,5132,1873,41.6287702,-87.589641,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000383,2,3,17,031,H1,,,,,,,,826500,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,3534626,57240,Census Tract 8265,S,,5936,2235,41.6290858,-87.6123048,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000384,2,3,17,031,H1,,,,,,,,826600,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,1512446,0,Census Tract 8266,S,,5540,2138,41.6362302,-87.6223657,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000385,2,3,17,031,H1,,,,,,,,826700,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,1114604,0,Census Tract 8267,S,,5569,2383,41.6361818,-87.6338887,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000386,2,3,17,031,H1,,,,,,,,826800,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,3395893,0,Census Tract 8268 (part),S,,1848,638,41.6314626,-87.6615093,CT,P,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000387,2,3,17,031,H1,,,,,,,,826901,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,1310980,0,Census Tract 8269.01,S,,1894,840,41.6199111,-87.6647702,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000388,2,3,17,031,H1,,,,,,,,826902,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,704657,0,Census Tract 8269.02,S,,1643,698,41.6144432,-87.6635218,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000389,2,3,17,031,H1,,,,,,,,827000,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,1457388,0,Census Tract 8270,S,,3624,1378,41.6253283,-87.6435494,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000390,2,3,17,031,H1,,,,,,,,827100,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,1611677,0,Census Tract 8271,S,,2716,1124,41.6183312,-87.6466015,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000391,2,3,17,031,H1,,,,,,,,827200,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,3926603,0,Census Tract 8272,S,,4140,1571,41.6112501,-87.6291296,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000392,2,3,17,031,H1,,,,,,,,827300,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,1631638,0,Census Tract 8273,S,,2947,1296,41.6093414,-87.6482341,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000393,2,3,17,031,H1,,,,,,,,827400,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,2847409,0,Census Tract 8274,S,,4298,1856,41.6049095,-87.6643155,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000394,2,3,17,031,H1,,,,,,,,827500,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,6868492,0,Census Tract 8275,S,,5382,1773,41.5981924,-87.6410041,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000395,2,3,17,031,H1,,,,,,,,827600,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,2267259,0,Census Tract 8276,S,,3463,1229,41.5944714,-87.6616622,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000396,2,3,17,031,H1,,,,,,,,827700,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,1368528,0,Census Tract 8277,S,,2902,1116,41.5819156,-87.6670242,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000397,2,3,17,031,H1,,,,,,,,827801,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,2841127,0,Census Tract 8278.01,S,,4998,1644,41.5999296,-87.6079316,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000398,2,3,17,031,H1,,,,,,,,827802,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,1833988,0,Census Tract 8278.02,S,,3385,1191,41.6000761,-87.5920139,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000399,2,3,17,031,H1,,,,,,,,827804,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,1505326,13483,Census Tract 8278.04,S,,3308,1195,41.5896585,-87.5961218,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000400,2,3,17,031,H1,,,,,,,,827805,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,2940322,26894,Census Tract 8278.05,S,,2866,1109,41.582667,-87.600807,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000401,2,3,17,031,H1,,,,,,,,827901,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,4062695,0,Census Tract 8279.01,S,,2605,889,41.5856137,-87.5711702,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000402,2,3,17,031,H1,,,,,,,,827902,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,3874387,31794,Census Tract 8279.02,S,,4524,1851,41.5819971,-87.542153,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000403,2,3,17,031,H1,,,,,,,,828000,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,2546819,15414,Census Tract 8280,S,,5147,2006,41.5722945,-87.5384502,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000404,2,3,17,031,H1,,,,,,,,828100,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,2360506,0,Census Tract 8281,S,,4844,2173,41.5643851,-87.535869,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000405,2,3,17,031,H1,,,,,,,,828201,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,3640050,17675,Census Tract 8282.01,S,,4290,1768,41.568849,-87.5648789,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000406,2,3,17,031,H1,,,,,,,,828202,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,2407807,0,Census Tract 8282.02,S,,4585,1991,41.5618721,-87.5639284,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000407,2,3,17,031,H1,,,,,,,,828300,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,11599486,208984,Census Tract 8283,S,,3264,1526,41.5712895,-87.6151762,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000408,2,3,17,031,H1,,,,,,,,828401,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,3787999,0,Census Tract 8284.01,S,,3644,1558,41.5684021,-87.6652103,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000409,2,3,17,031,H1,,,,,,,,828402,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,3844108,98667,Census Tract 8284.02,S,,3843,1840,41.5665273,-87.643586,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000410,2,3,17,031,H1,,,,,,,,828503,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,9082890,187438,Census Tract 8285.03,S,,4627,1710,41.4987866,-87.5636076,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000411,2,3,17,031,H1,,,,,,,,828504,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,10595856,18847,Census Tract 8285.04,S,,5977,2042,41.4814469,-87.5563227,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000412,2,3,17,031,H1,,,,,,,,828505,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,12383897,95195,Census Tract 8285.05,S,,6428,2512,41.5428391,-87.5552286,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000413,2,3,17,031,H1,,,,,,,,828506,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,11561795,241634,Census Tract 8285.06,S,,8544,3382,41.5213439,-87.5437438,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000414,2,3,17,031,H1,,,,,,,,828601,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,2918067,0,Census Tract 8286.01,S,,4187,1706,41.5520558,-87.6620273,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000415,2,3,17,031,H1,,,,,,,,828602,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,2334851,14480,Census Tract 8286.02,S,,4562,1632,41.5467008,-87.6466785,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000416,2,3,17,031,H1,,,,,,,,828701,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,6792128,0,Census Tract 8287.01,S,,4071,1513,41.5406328,-87.625991,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000417,2,3,17,031,H1,,,,,,,,828702,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,11026904,0,Census Tract 8287.02,S,,4916,1899,41.5385645,-87.5993816,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000418,2,3,17,031,H1,,,,,,,,828801,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,4306535,0,Census Tract 8288.01,S,,4969,1807,41.5338586,-87.6579998,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000419,2,3,17,031,H1,,,,,,,,828802,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,1629730,0,Census Tract 8288.02,S,,3038,1137,41.5328264,-87.6423071,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
PLST,IL,511,0,0,,0000420,2,3,17,031,H1,,,,,,,,828900,,,,,,,,,,,,,,,,,,16980,,16974,176,,,,,,,,,,,02,,,,,,,,,,,,3194266,0,Census Tract 8289,S,,3920,1388,41.5147355,-87.6347132,CT,W,,,01779784,01784766,,,,,,,,,,,,,,,,,,,,True,,,
